,ground_truth,detectron-all,score,detectron-0.5,detectron-0.6,detectron-0.7,detectron-0.8
2252,0,0,0.0,0,0,0,0
2253,0,0,0.0,0,0,0,0
2254,0,0,0.0,0,0,0,0
2255,0,0,0.0,0,0,0,0
2256,1,0,0.0,0,0,0,0
2257,0,0,0.0,0,0,0,0
2258,0,1,0.837,1,1,1,1
2259,0,1,0.533,1,0,0,0
2260,0,1,0.533,1,0,0,0
2261,1,1,0.748,1,1,1,0
2262,0,0,0.0,0,0,0,0
2263,0,0,0.0,0,0,0,0
2264,0,1,0.659,1,1,0,0
2265,0,0,0.0,0,0,0,0
2266,0,0,0.0,0,0,0,0
2267,0,0,0.0,0,0,0,0
2268,0,0,0.0,0,0,0,0
2269,0,0,0.0,0,0,0,0
2270,1,1,0.975,1,1,1,1
2271,1,0,0.0,0,0,0,0
2272,1,0,0.0,0,0,0,0
2273,1,1,0.994,1,1,1,1
2274,1,1,0.927,1,1,1,1
2275,1,1,0.921,1,1,1,1
2276,0,0,0.0,0,0,0,0
2277,1,1,0.594,1,0,0,0
2278,0,0,0.0,0,0,0,0
2279,0,1,0.512,1,0,0,0
2280,1,1,0.964,1,1,1,1
2281,1,1,0.964,1,1,1,1
2282,0,0,0.0,0,0,0,0
2283,0,0,0.0,0,0,0,0
2284,0,0,0.0,0,0,0,0
2285,0,0,0.0,0,0,0,0
2286,0,0,0.0,0,0,0,0
2287,0,0,0.0,0,0,0,0
2288,0,0,0.0,0,0,0,0
2289,0,0,0.0,0,0,0,0
2290,1,0,0.0,0,0,0,0
2291,1,1,1.0,1,1,1,1
2292,0,0,0.0,0,0,0,0
2293,1,1,0.93,1,1,1,1
2294,1,1,0.753,1,1,1,0
2295,0,0,0.0,0,0,0,0
2296,0,0,0.0,0,0,0,0
2297,0,0,0.0,0,0,0,0
2298,1,1,0.971,1,1,1,1
2299,1,1,0.946,1,1,1,1
2300,1,1,0.865,1,1,1,1
2301,1,1,0.865,1,1,1,1
2302,1,1,0.967,1,1,1,1
2303,0,0,0.0,0,0,0,0
2304,0,0,0.0,0,0,0,0
2305,0,0,0.0,0,0,0,0
2306,0,0,0.0,0,0,0,0
2307,0,0,0.0,0,0,0,0
2308,0,0,0.0,0,0,0,0
2309,1,0,0.0,0,0,0,0
2310,0,0,0.0,0,0,0,0
2311,0,0,0.0,0,0,0,0
2312,0,1,0.856,1,1,1,1
2313,0,1,0.856,1,1,1,1
2314,0,1,0.599,1,0,0,0
2315,0,1,0.599,1,0,0,0
2316,0,1,0.785,1,1,1,0
2317,0,0,0.0,0,0,0,0
2318,0,0,0.0,0,0,0,0
2319,0,0,0.0,0,0,0,0
2320,0,0,0.0,0,0,0,0
2321,0,0,0.0,0,0,0,0
2322,1,1,0.831,1,1,1,1
2323,0,1,0.974,1,1,1,1
2324,0,1,0.974,1,1,1,1
2325,0,1,0.967,1,1,1,1
2326,0,1,0.967,1,1,1,1
2327,0,0,0.0,0,0,0,0
2328,0,0,0.0,0,0,0,0
2329,0,0,0.0,0,0,0,0
2330,0,0,0.0,0,0,0,0
2331,1,0,0.0,0,0,0,0
2332,1,1,0.898,1,1,1,1
2333,0,0,0.0,0,0,0,0
2334,1,1,0.998,1,1,1,1
2335,0,0,0.0,0,0,0,0
2336,0,0,0.0,0,0,0,0
2337,0,0,0.0,0,0,0,0
2338,1,1,0.856,1,1,1,1
2339,0,1,0.844,1,1,1,1
2340,0,0,0.0,0,0,0,0
2341,0,1,0.877,1,1,1,1
2342,0,1,0.877,1,1,1,1
2343,0,0,0.0,0,0,0,0
2344,0,0,0.0,0,0,0,0
2345,0,0,0.0,0,0,0,0
2346,0,0,0.0,0,0,0,0
2347,1,1,0.993,1,1,1,1
2348,1,1,0.735,1,1,1,0
2349,0,0,0.0,0,0,0,0
2350,0,0,0.0,0,0,0,0
2351,0,0,0.0,0,0,0,0
2352,0,1,0.853,1,1,1,1
2353,0,1,0.853,1,1,1,1
2354,0,0,0.0,0,0,0,0
2355,0,1,0.975,1,1,1,1
2356,0,1,0.973,1,1,1,1
2357,0,1,0.973,1,1,1,1
2358,0,1,0.917,1,1,1,1
2359,0,0,0.0,0,0,0,0
2360,0,0,0.0,0,0,0,0
2361,0,0,0.0,0,0,0,0
2362,0,0,0.0,0,0,0,0
2363,0,0,0.0,0,0,0,0
2364,0,0,0.0,0,0,0,0
2365,1,1,0.896,1,1,1,1
2366,0,0,0.0,0,0,0,0
2367,0,0,0.0,0,0,0,0
2368,0,0,0.0,0,0,0,0
2369,0,0,0.0,0,0,0,0
2370,0,0,0.0,0,0,0,0
2371,0,0,0.0,0,0,0,0
2372,0,0,0.0,0,0,0,0
2373,1,1,0.904,1,1,1,1
2374,1,1,0.92,1,1,1,1
2375,1,1,0.616,1,1,0,0
2376,1,1,0.999,1,1,1,1
2377,0,0,0.0,0,0,0,0
2378,0,1,0.751,1,1,1,0
2379,0,1,0.671,1,1,0,0
2380,0,0,0.0,0,0,0,0
2381,1,1,0.897,1,1,1,1
2382,0,0,0.0,0,0,0,0
2383,0,0,0.0,0,0,0,0
2384,0,0,0.0,0,0,0,0
2385,0,0,0.0,0,0,0,0
2386,0,0,0.0,0,0,0,0
2387,0,0,0.0,0,0,0,0
2388,0,0,0.0,0,0,0,0
2389,0,0,0.0,0,0,0,0
2390,1,1,0.958,1,1,1,1
2391,1,1,0.755,1,1,1,0
2392,1,0,0.0,0,0,0,0
2393,1,1,0.982,1,1,1,1
2394,1,1,0.982,1,1,1,1
2395,0,0,0.0,0,0,0,0
2396,1,1,0.832,1,1,1,1
2397,1,1,0.805,1,1,1,1
2398,0,0,0.0,0,0,0,0
2399,0,0,0.0,0,0,0,0
2400,0,0,0.0,0,0,0,0
2401,0,0,0.0,0,0,0,0
2402,0,0,0.0,0,0,0,0
2403,1,1,0.902,1,1,1,1
2404,0,0,0.0,0,0,0,0
2405,0,0,0.0,0,0,0,0
2406,0,0,0.0,0,0,0,0
2407,0,0,0.0,0,0,0,0
2408,1,1,0.928,1,1,1,1
2409,1,1,0.54,1,0,0,0
2410,0,0,0.0,0,0,0,0
2411,1,1,0.979,1,1,1,1
2412,0,0,0.0,0,0,0,0
2413,0,1,0.872,1,1,1,1
2414,0,1,0.872,1,1,1,1
2415,0,1,0.619,1,1,0,0
2416,0,0,0.0,0,0,0,0
2417,0,0,0.0,0,0,0,0
2418,0,0,0.0,0,0,0,0
2419,1,1,0.981,1,1,1,1
2420,0,0,0.0,0,0,0,0
2421,0,0,0.0,0,0,0,0
2422,0,0,0.0,0,0,0,0
2423,0,1,0.722,1,1,1,0
2424,0,0,0.0,0,0,0,0
2425,0,0,0.0,0,0,0,0
2426,0,0,0.0,0,0,0,0
2427,1,1,0.995,1,1,1,1
2428,0,0,0.0,0,0,0,0
2429,0,0,0.0,0,0,0,0
2430,0,0,0.0,0,0,0,0
2431,0,0,0.0,0,0,0,0
2432,0,0,0.0,0,0,0,0
2433,0,0,0.0,0,0,0,0
2434,0,0,0.0,0,0,0,0
2435,0,0,0.0,0,0,0,0
2436,0,0,0.0,0,0,0,0
2437,0,0,0.0,0,0,0,0
2438,1,1,0.959,1,1,1,1
2439,0,1,0.976,1,1,1,1
2440,0,0,0.0,0,0,0,0
2441,0,1,0.986,1,1,1,1
2442,0,1,0.986,1,1,1,1
2443,0,1,0.677,1,1,0,0
2444,0,0,0.0,0,0,0,0
2445,0,0,0.0,0,0,0,0
2446,0,0,0.0,0,0,0,0
2447,0,1,0.506,1,0,0,0
2448,1,1,0.848,1,1,1,1
2449,1,1,0.729,1,1,1,0
2450,0,0,0.0,0,0,0,0
2451,0,1,0.556,1,0,0,0
2452,0,0,0.0,0,0,0,0
2453,0,0,0.0,0,0,0,0
2454,0,0,0.0,0,0,0,0
2455,0,0,0.0,0,0,0,0
2456,1,0,0.0,0,0,0,0
2457,1,1,0.599,1,0,0,0
2458,0,0,0.0,0,0,0,0
2459,1,1,0.845,1,1,1,1
2460,1,1,0.845,1,1,1,1
2461,0,0,0.0,0,0,0,0
2462,0,0,0.0,0,0,0,0
2463,0,0,0.0,0,0,0,0
2464,0,0,0.0,0,0,0,0
2465,0,0,0.0,0,0,0,0
2466,0,0,0.0,0,0,0,0
2467,1,1,0.903,1,1,1,1
2468,1,1,0.586,1,0,0,0
2469,1,1,0.768,1,1,1,0
2470,0,0,0.0,0,0,0,0
2471,1,1,0.921,1,1,1,1
2472,1,1,0.64,1,1,0,0
2473,0,1,0.992,1,1,1,1
2474,0,0,0.0,0,0,0,0
2475,0,0,0.0,0,0,0,0
2476,0,0,0.0,0,0,0,0
2477,0,0,0.0,0,0,0,0
2478,0,0,0.0,0,0,0,0
2479,0,0,0.0,0,0,0,0
2480,0,0,0.0,0,0,0,0
2481,0,0,0.0,0,0,0,0
2482,0,0,0.0,0,0,0,0
2483,0,0,0.0,0,0,0,0
2484,1,1,0.928,1,1,1,1
2485,1,1,0.928,1,1,1,1
2486,0,0,0.0,0,0,0,0
2487,0,1,0.934,1,1,1,1
2488,0,1,0.934,1,1,1,1
2489,0,1,0.934,1,1,1,1
2490,0,1,0.934,1,1,1,1
2491,1,1,0.962,1,1,1,1
2492,0,0,0.0,0,0,0,0
2493,0,0,0.0,0,0,0,0
2494,0,1,0.923,1,1,1,1
2495,0,0,0.0,0,0,0,0
2496,0,0,0.0,0,0,0,0
2497,0,0,0.0,0,0,0,0
2498,0,0,0.0,0,0,0,0
2499,1,1,0.974,1,1,1,1
2500,0,0,0.0,0,0,0,0
2501,0,0,0.0,0,0,0,0
2502,1,1,0.768,1,1,1,0
2503,1,1,0.502,1,0,0,0
2504,0,0,0.0,0,0,0,0
2505,0,1,0.96,1,1,1,1
2506,0,0,0.0,0,0,0,0
2507,0,0,0.0,0,0,0,0
2508,0,0,0.0,0,0,0,0
2509,0,0,0.0,0,0,0,0
2510,0,0,0.0,0,0,0,0
2511,0,0,0.0,0,0,0,0
2512,1,1,0.926,1,1,1,1
2513,1,1,0.747,1,1,1,0
2514,0,0,0.0,0,0,0,0
2515,1,1,0.899,1,1,1,1
2516,1,1,0.899,1,1,1,1
2517,1,1,0.899,1,1,1,1
2518,0,1,0.639,1,1,0,0
2519,0,1,0.539,1,0,0,0
2520,0,1,0.533,1,0,0,0
2521,0,0,0.0,0,0,0,0
2522,1,1,0.995,1,1,1,1
2523,0,1,0.793,1,1,1,0
2524,0,1,0.793,1,1,1,0
2525,1,1,0.999,1,1,1,1
2526,1,1,0.999,1,1,1,1
2527,1,1,0.909,1,1,1,1
2528,0,0,0.0,0,0,0,0
2529,0,1,0.646,1,1,0,0
2530,0,1,0.979,1,1,1,1
2531,0,1,0.979,1,1,1,1
2532,1,1,0.812,1,1,1,1
2533,0,1,0.745,1,1,1,0
2534,0,0,0.0,0,0,0,0
2535,1,1,0.998,1,1,1,1
2536,0,0,0.0,0,0,0,0
2537,0,0,0.0,0,0,0,0
2538,1,1,0.979,1,1,1,1
2539,1,1,0.766,1,1,1,0
2540,1,1,0.766,1,1,1,0
2541,0,0,0.0,0,0,0,0
2542,0,0,0.0,0,0,0,0
2543,0,0,0.0,0,0,0,0
2544,0,1,0.95,1,1,1,1
2545,0,1,0.95,1,1,1,1
2546,1,1,0.895,1,1,1,1
2547,0,0,0.0,0,0,0,0
2548,0,0,0.0,0,0,0,0
2549,1,1,0.907,1,1,1,1
2550,0,0,0.0,0,0,0,0
2551,0,0,0.0,0,0,0,0
2552,0,0,0.0,0,0,0,0
2553,0,0,0.0,0,0,0,0
2554,0,0,0.0,0,0,0,0
2555,0,0,0.0,0,0,0,0
2556,0,0,0.0,0,0,0,0
2557,0,1,0.733,1,1,1,0
2558,0,1,0.733,1,1,1,0
2559,0,1,0.77,1,1,1,0
2560,0,1,0.578,1,0,0,0
2561,0,1,0.559,1,0,0,0
2562,0,0,0.0,0,0,0,0
2563,0,0,0.0,0,0,0,0
2564,0,0,0.0,0,0,0,0
2565,0,0,0.0,0,0,0,0
2566,0,0,0.0,0,0,0,0
2567,0,0,0.0,0,0,0,0
2568,0,0,0.0,0,0,0,0
2569,0,1,0.839,1,1,1,1
2570,0,1,0.839,1,1,1,1
2571,0,0,0.0,0,0,0,0
2572,0,0,0.0,0,0,0,0
2573,0,0,0.0,0,0,0,0
2574,0,0,0.0,0,0,0,0
2575,0,1,0.993,1,1,1,1
2576,0,1,0.993,1,1,1,1
2577,0,1,0.983,1,1,1,1
2578,0,1,0.978,1,1,1,1
2579,0,1,0.978,1,1,1,1
2580,0,1,0.978,1,1,1,1
2581,0,1,0.978,1,1,1,1
2582,1,1,0.94,1,1,1,1
2583,0,0,0.0,0,0,0,0
2584,1,1,0.888,1,1,1,1
2585,0,0,0.0,0,0,0,0
2586,0,0,0.0,0,0,0,0
2587,0,0,0.0,0,0,0,0
2588,1,1,0.997,1,1,1,1
2589,0,0,0.0,0,0,0,0
2590,0,0,0.0,0,0,0,0
2591,1,0,0.0,0,0,0,0
2592,1,1,0.748,1,1,1,0
2593,0,0,0.0,0,0,0,0
2594,0,0,0.0,0,0,0,0
2595,1,1,0.994,1,1,1,1
2596,1,1,0.994,1,1,1,1
2597,0,0,0.0,0,0,0,0
2598,0,0,0.0,0,0,0,0
2599,0,0,0.0,0,0,0,0
2600,1,1,0.941,1,1,1,1
2601,1,1,0.878,1,1,1,1
2602,1,1,0.82,1,1,1,1
2603,0,0,0.0,0,0,0,0
2604,0,0,0.0,0,0,0,0
2605,0,0,0.0,0,0,0,0
2606,1,1,0.73,1,1,1,0
2607,1,1,0.73,1,1,1,0
2608,1,1,0.525,1,0,0,0
2609,0,0,0.0,0,0,0,0
2610,0,1,0.983,1,1,1,1
2611,0,1,0.971,1,1,1,1
2612,0,1,0.963,1,1,1,1
2613,0,1,0.956,1,1,1,1
2614,0,1,0.955,1,1,1,1
2615,0,1,0.952,1,1,1,1
2616,0,1,0.944,1,1,1,1
2617,0,1,0.871,1,1,1,1
2618,0,1,0.773,1,1,1,0
2619,0,1,0.773,1,1,1,0
2620,0,1,0.722,1,1,1,0
2621,0,1,0.518,1,0,0,0
2622,0,0,0.0,0,0,0,0
2623,0,0,0.0,0,0,0,0
2624,1,1,0.964,1,1,1,1
2625,1,1,0.937,1,1,1,1
2626,0,0,0.0,0,0,0,0
2627,0,0,0.0,0,0,0,0
2628,1,0,0.0,0,0,0,0
2629,0,0,0.0,0,0,0,0
2630,1,0,0.0,0,0,0,0
2631,0,0,0.0,0,0,0,0
2632,0,0,0.0,0,0,0,0
2633,0,0,0.0,0,0,0,0
2634,0,0,0.0,0,0,0,0
2635,0,0,0.0,0,0,0,0
2636,0,0,0.0,0,0,0,0
2637,0,0,0.0,0,0,0,0
2638,0,0,0.0,0,0,0,0
2639,0,1,0.558,1,0,0,0
2640,0,0,0.0,0,0,0,0
2641,1,0,0.0,0,0,0,0
2642,0,0,0.0,0,0,0,0
2643,1,1,0.996,1,1,1,1
2644,0,0,0.0,0,0,0,0
2645,1,1,0.988,1,1,1,1
2646,1,1,0.788,1,1,1,0
2647,0,1,0.53,1,0,0,0
2648,0,0,0.0,0,0,0,0
2649,0,0,0.0,0,0,0,0
2650,0,0,0.0,0,0,0,0
2651,0,0,0.0,0,0,0,0
2652,1,1,0.774,1,1,1,0
2653,1,1,0.774,1,1,1,0
2654,0,1,0.968,1,1,1,1
2655,0,1,0.658,1,1,0,0
2656,0,0,0.0,0,0,0,0
2657,0,0,0.0,0,0,0,0
2658,0,0,0.0,0,0,0,0
2659,0,0,0.0,0,0,0,0
2660,0,0,0.0,0,0,0,0
2661,0,0,0.0,0,0,0,0
2662,0,0,0.0,0,0,0,0
2663,0,1,0.938,1,1,1,1
2664,0,1,0.906,1,1,1,1
2665,1,1,0.906,1,1,1,1
2666,1,1,0.906,1,1,1,1
2667,0,0,0.0,0,0,0,0
2668,1,1,0.992,1,1,1,1
2669,1,1,0.992,1,1,1,1
2670,1,1,0.761,1,1,1,0
2671,1,1,0.761,1,1,1,0
2672,0,1,0.914,1,1,1,1
2673,1,1,0.974,1,1,1,1
2674,1,1,0.597,1,0,0,0
2675,1,1,0.597,1,0,0,0
2676,1,1,0.502,1,0,0,0
2677,0,0,0.0,0,0,0,0
2678,0,0,0.0,0,0,0,0
2679,0,0,0.0,0,0,0,0
2680,1,1,0.997,1,1,1,1
2681,0,0,0.0,0,0,0,0
2682,0,0,0.0,0,0,0,0
2683,1,1,0.948,1,1,1,1
2684,1,1,0.946,1,1,1,1
2685,1,1,0.946,1,1,1,1
2686,0,0,0.0,0,0,0,0
2687,0,0,0.0,0,0,0,0
2688,0,0,0.0,0,0,0,0
2689,0,0,0.0,0,0,0,0
2690,0,0,0.0,0,0,0,0
2691,1,1,0.994,1,1,1,1
2692,1,1,0.895,1,1,1,1
2693,1,1,0.859,1,1,1,1
2694,1,1,0.844,1,1,1,1
2695,0,0,0.0,0,0,0,0
2696,0,1,0.771,1,1,1,0
2697,1,1,0.998,1,1,1,1
2698,1,1,0.998,1,1,1,1
2699,0,0,0.0,0,0,0,0
2700,0,0,0.0,0,0,0,0
2701,0,0,0.0,0,0,0,0
2702,0,0,0.0,0,0,0,0
2703,0,0,0.0,0,0,0,0
2704,0,1,0.825,1,1,1,1
2705,0,1,0.652,1,1,0,0
2706,1,1,0.849,1,1,1,1
2707,0,0,0.0,0,0,0,0
2708,1,1,0.788,1,1,1,0
2709,0,0,0.0,0,0,0,0
2710,0,1,0.969,1,1,1,1
2711,0,1,0.969,1,1,1,1
2712,0,1,0.648,1,1,0,0
2713,1,1,0.97,1,1,1,1
2714,1,1,0.97,1,1,1,1
2715,0,0,0.0,0,0,0,0
2716,0,0,0.0,0,0,0,0
2717,0,1,0.515,1,0,0,0
2718,0,0,0.0,0,0,0,0
2719,0,0,0.0,0,0,0,0
2720,0,1,0.587,1,0,0,0
2721,1,1,0.998,1,1,1,1
2722,0,0,0.0,0,0,0,0
2723,1,0,0.0,0,0,0,0
2724,0,0,0.0,0,0,0,0
2725,1,1,0.772,1,1,1,0
2726,1,1,0.566,1,0,0,0
2727,1,1,0.987,1,1,1,1
2728,1,1,0.895,1,1,1,1
2729,1,1,0.732,1,1,1,0
2730,1,0,0.0,0,0,0,0
2731,1,1,0.621,1,1,0,0
2732,0,0,0.0,0,0,0,0
2733,0,0,0.0,0,0,0,0
2734,0,0,0.0,0,0,0,0
2735,0,0,0.0,0,0,0,0
2736,0,0,0.0,0,0,0,0
2737,0,1,0.683,1,1,0,0
2738,0,1,0.541,1,0,0,0
2739,0,0,0.0,0,0,0,0
2740,0,1,0.639,1,1,0,0
2741,0,0,0.0,0,0,0,0
2742,0,0,0.0,0,0,0,0
2743,0,0,0.0,0,0,0,0
2744,0,1,0.639,1,1,0,0
2745,0,0,0.0,0,0,0,0
2746,0,0,0.0,0,0,0,0
2747,0,0,0.0,0,0,0,0
2748,1,1,0.955,1,1,1,1
2749,1,1,0.955,1,1,1,1
2750,0,1,0.977,1,1,1,1
2751,0,1,0.619,1,1,0,0
2752,1,1,0.975,1,1,1,1
2753,0,0,0.0,0,0,0,0
2754,0,0,0.0,0,0,0,0
2755,0,0,0.0,0,0,0,0
2756,0,0,0.0,0,0,0,0
2757,0,1,0.577,1,0,0,0
2758,0,1,0.577,1,0,0,0
2759,0,1,0.577,1,0,0,0
2760,1,1,0.83,1,1,1,1
2761,0,0,0.0,0,0,0,0
2762,0,1,0.57,1,0,0,0
2763,1,0,0.0,0,0,0,0
2764,1,1,0.55,1,0,0,0
2765,1,1,0.55,1,0,0,0
2766,0,0,0.0,0,0,0,0
2767,0,0,0.0,0,0,0,0
2768,0,0,0.0,0,0,0,0
2769,0,0,0.0,0,0,0,0
2770,1,1,0.867,1,1,1,1
2771,1,1,0.635,1,1,0,0
2772,1,1,0.945,1,1,1,1
2773,1,1,0.613,1,1,0,0
2774,0,1,0.555,1,0,0,0
2775,1,1,0.971,1,1,1,1
2776,1,1,0.917,1,1,1,1
2777,1,0,0.0,0,0,0,0
2778,1,1,0.998,1,1,1,1
2779,0,0,0.0,0,0,0,0
2780,1,1,0.991,1,1,1,1
2781,1,1,0.991,1,1,1,1
2782,1,1,0.991,1,1,1,1
2783,1,1,0.991,1,1,1,1
2784,0,0,0.0,0,0,0,0
2785,0,0,0.0,0,0,0,0
2786,0,0,0.0,0,0,0,0
2787,0,0,0.0,0,0,0,0
2788,0,0,0.0,0,0,0,0
2789,0,0,0.0,0,0,0,0
2790,0,0,0.0,0,0,0,0
2791,0,0,0.0,0,0,0,0
2792,1,1,0.839,1,1,1,1
2793,1,1,0.812,1,1,1,1
2794,0,0,0.0,0,0,0,0
2795,1,1,0.991,1,1,1,1
2796,1,1,0.846,1,1,1,1
2797,1,1,0.846,1,1,1,1
2798,0,0,0.0,0,0,0,0
2799,0,0,0.0,0,0,0,0
2800,1,0,0.0,0,0,0,0
2801,1,0,0.0,0,0,0,0
2802,1,1,0.509,1,0,0,0
2803,0,0,0.0,0,0,0,0
2804,0,0,0.0,0,0,0,0
2805,0,0,0.0,0,0,0,0
2806,0,0,0.0,0,0,0,0
2807,0,0,0.0,0,0,0,0
2808,1,1,0.999,1,1,1,1
2809,1,1,0.969,1,1,1,1
2810,0,0,0.0,0,0,0,0
2811,0,0,0.0,0,0,0,0
2812,0,0,0.0,0,0,0,0
2813,0,0,0.0,0,0,0,0
2814,0,0,0.0,0,0,0,0
2815,0,0,0.0,0,0,0,0
2816,1,1,0.989,1,1,1,1
2817,1,1,0.502,1,0,0,0
2818,0,0,0.0,0,0,0,0
2819,0,0,0.0,0,0,0,0
2820,0,0,0.0,0,0,0,0
2821,0,0,0.0,0,0,0,0
2822,0,0,0.0,0,0,0,0
2823,1,1,0.944,1,1,1,1
2824,1,1,0.99,1,1,1,1
2825,0,1,0.702,1,1,1,0
2826,0,1,0.702,1,1,1,0
2827,1,0,0.0,0,0,0,0
2828,0,0,0.0,0,0,0,0
2829,0,0,0.0,0,0,0,0
2830,0,0,0.0,0,0,0,0
2831,0,1,0.555,1,0,0,0
2832,1,1,0.944,1,1,1,1
2833,0,0,0.0,0,0,0,0
2834,0,0,0.0,0,0,0,0
2835,0,0,0.0,0,0,0,0
2836,0,0,0.0,0,0,0,0
2837,0,0,0.0,0,0,0,0
2838,0,0,0.0,0,0,0,0
2839,1,1,0.983,1,1,1,1
2840,1,1,0.9,1,1,1,1
2841,1,1,0.9,1,1,1,1
2842,1,1,0.986,1,1,1,1
2843,0,1,0.582,1,0,0,0
2844,1,1,0.95,1,1,1,1
2845,0,0,0.0,0,0,0,0
2846,1,1,0.983,1,1,1,1
2847,1,1,0.86,1,1,1,1
2848,1,1,0.568,1,0,0,0
2849,1,1,0.518,1,0,0,0
2850,1,1,0.59,1,0,0,0
2851,0,0,0.0,0,0,0,0
2852,1,1,0.998,1,1,1,1
2853,1,1,0.998,1,1,1,1
2854,0,0,0.0,0,0,0,0
2855,0,0,0.0,0,0,0,0
2856,0,1,0.813,1,1,1,1
2857,0,1,0.765,1,1,1,0
2858,0,0,0.0,0,0,0,0
2859,0,0,0.0,0,0,0,0
2860,1,1,0.836,1,1,1,1
2861,1,1,0.635,1,1,0,0
2862,0,0,0.0,0,0,0,0
2863,0,1,0.515,1,0,0,0
2864,0,0,0.0,0,0,0,0
2865,0,1,0.913,1,1,1,1
2866,0,0,0.0,0,0,0,0
2867,0,0,0.0,0,0,0,0
2868,0,0,0.0,0,0,0,0
2869,0,0,0.0,0,0,0,0
2870,1,0,0.0,0,0,0,0
2871,0,0,0.0,0,0,0,0
2872,0,0,0.0,0,0,0,0
2873,1,1,0.923,1,1,1,1
2874,1,1,0.517,1,0,0,0
2875,1,0,0.0,0,0,0,0
2876,1,1,0.844,1,1,1,1
2877,1,1,0.833,1,1,1,1
2878,1,1,0.77,1,1,1,0
2879,1,1,0.77,1,1,1,0
2880,1,1,0.519,1,0,0,0
2881,1,0,0.0,0,0,0,0
2882,1,1,0.711,1,1,1,0
2883,1,1,0.995,1,1,1,1
2884,1,1,0.715,1,1,1,0
2885,1,1,0.874,1,1,1,1
2886,1,1,0.874,1,1,1,1
2887,1,1,0.831,1,1,1,1
2888,0,0,0.0,0,0,0,0
2889,0,1,0.964,1,1,1,1
2890,0,1,0.505,1,0,0,0
2891,0,0,0.0,0,0,0,0
2892,0,0,0.0,0,0,0,0
2893,0,0,0.0,0,0,0,0
2894,0,1,0.581,1,0,0,0
2895,0,0,0.0,0,0,0,0
2896,0,0,0.0,0,0,0,0
2897,0,1,0.742,1,1,1,0
2898,0,1,0.742,1,1,1,0
2899,0,0,0.0,0,0,0,0
2900,0,0,0.0,0,0,0,0
2901,0,0,0.0,0,0,0,0
2902,0,0,0.0,0,0,0,0
2903,0,0,0.0,0,0,0,0
2904,0,0,0.0,0,0,0,0
2905,1,1,0.994,1,1,1,1
2906,1,1,0.505,1,0,0,0
2907,0,0,0.0,0,0,0,0
2908,0,0,0.0,0,0,0,0
2909,0,0,0.0,0,0,0,0
2910,0,0,0.0,0,0,0,0
2911,1,1,0.991,1,1,1,1
2912,0,0,0.0,0,0,0,0
2913,0,0,0.0,0,0,0,0
2914,0,0,0.0,0,0,0,0
2915,0,1,0.534,1,0,0,0
2916,0,0,0.0,0,0,0,0
2917,0,0,0.0,0,0,0,0
2918,0,0,0.0,0,0,0,0
2919,0,0,0.0,0,0,0,0
2920,1,0,0.0,0,0,0,0
2921,0,0,0.0,0,0,0,0
2922,0,0,0.0,0,0,0,0
2923,0,0,0.0,0,0,0,0
2924,0,0,0.0,0,0,0,0
2925,0,0,0.0,0,0,0,0
2926,0,0,0.0,0,0,0,0
2927,0,0,0.0,0,0,0,0
2928,0,0,0.0,0,0,0,0
2929,0,0,0.0,0,0,0,0
2930,0,0,0.0,0,0,0,0
2931,0,0,0.0,0,0,0,0
2932,0,0,0.0,0,0,0,0
2933,0,1,0.656,1,1,0,0
2934,0,0,0.0,0,0,0,0
2935,0,1,0.986,1,1,1,1
2936,0,1,0.973,1,1,1,1
2937,0,1,0.967,1,1,1,1
2938,0,1,0.956,1,1,1,1
2939,0,1,0.952,1,1,1,1
2940,0,1,0.932,1,1,1,1
2941,0,1,0.842,1,1,1,1
2942,0,1,0.513,1,0,0,0
2943,0,0,0.0,0,0,0,0
2944,0,0,0.0,0,0,0,0
2945,0,0,0.0,0,0,0,0
2946,0,0,0.0,0,0,0,0
2947,0,0,0.0,0,0,0,0
2948,0,0,0.0,0,0,0,0
2949,0,0,0.0,0,0,0,0
2950,1,1,0.996,1,1,1,1
2951,0,0,0.0,0,0,0,0
2952,0,0,0.0,0,0,0,0
2953,0,0,0.0,0,0,0,0
2954,0,0,0.0,0,0,0,0
2955,1,1,0.988,1,1,1,1
2956,1,1,0.988,1,1,1,1
2957,1,1,0.759,1,1,1,0
2958,1,1,0.578,1,0,0,0
2959,1,1,0.578,1,0,0,0
2960,0,0,0.0,0,0,0,0
2961,0,0,0.0,0,0,0,0
2962,0,0,0.0,0,0,0,0
2963,0,1,0.93,1,1,1,1
2964,0,1,0.93,1,1,1,1
2965,0,1,0.782,1,1,1,0
2966,0,1,0.782,1,1,1,0
2967,0,0,0.0,0,0,0,0
2968,0,0,0.0,0,0,0,0
2969,1,1,0.998,1,1,1,1
2970,1,1,0.998,1,1,1,1
2971,1,1,0.932,1,1,1,1
2972,1,1,0.932,1,1,1,1
2973,0,1,0.521,1,0,0,0
2974,0,0,0.0,0,0,0,0
2975,0,0,0.0,0,0,0,0
2976,0,0,0.0,0,0,0,0
2977,0,0,0.0,0,0,0,0
2978,0,0,0.0,0,0,0,0
2979,0,1,0.937,1,1,1,1
2980,0,0,0.0,0,0,0,0
2981,0,0,0.0,0,0,0,0
2982,0,0,0.0,0,0,0,0
2983,0,0,0.0,0,0,0,0
2984,0,0,0.0,0,0,0,0
2985,0,0,0.0,0,0,0,0
